X,Y,item,pagerank,chosen
48.125942,-19.620155,citation analysis,5.5361752447953406e-05,0.0
0.5394536,81.0346,ryzen,5.5361752447953406e-05,0.0
63.166416,25.886951,signed set,5.5361752447953406e-05,0.0
-35.478706,-18.762873,google contact lens,5.5361752447953406e-05,0.0
-32.136623,-52.560703,hermann friedmann,5.5361752447953406e-05,0.0
-51.070244,-15.094179,acoustic camera,5.5361752447953406e-05,0.0
16.516247,48.208736,belief propagation,5.5361752447953406e-05,0.0
15.2491,20.637783,fungible information,5.5361752447953406e-05,0.0
-37.86369,39.27191,induction loop,5.5361752447953406e-05,0.0
-58.762585,29.427116,spectral theory,5.5361752447953406e-05,0.0
62.099392,31.463696,booleo,9.53948805440608e-05,0.0
-35.823547,-41.36671,sonic weapon,5.5361752447953406e-05,0.0
-34.10888,43.10255,voltage divider,5.5361752447953406e-05,0.0
85.194046,38.042736,domestic violence,5.5361752447953406e-05,0.0
8.9937525,83.5323,front-side bus,5.5361752447953406e-05,0.0
10.602349,4.4008613,exploratory data analysis,5.5361752447953406e-05,0.0
72.14552,-2.3160396,belief revision,5.5361752447953406e-05,0.0
5.445656,-38.644184,construction grammar,5.5361752447953406e-05,0.0
-57.7126,-1.1103373,trifocal tensor,5.5361752447953406e-05,0.0
-0.9434804,-49.173485,monism,5.5361752447953406e-05,0.0
-37.870827,-0.61058223,triplet loss,5.8246520280918416e-05,0.0
-65.414665,-27.1401,tone mapping,5.8246520280918416e-05,0.0
-55.74244,20.239586,mellin transform,5.8246520280918416e-05,0.0
-18.30013,84.450485,process-oriented programming,5.8246520280918416e-05,0.0
9.192115,20.224155,brascamp–lieb inequality,5.8246520280918416e-05,0.0
-34.24593,-6.326725,procedural generation,5.7556492582088714e-05,0.0
0.40319192,16.046236,control reconfiguration,5.7556492582088714e-05,0.0
-19.06355,-48.537975,desktop wiki,5.161261029381599e-05,0.0
0.94180506,15.67687,control engineering,5.161261029381599e-05,0.0
13.114244,-23.746546,nominalism,5.161261029381599e-05,0.0
34.90742,52.020084,matching (graph theory),5.170911377889867e-05,0.0
-0.97490716,-84.34703,the beginning of infinity,5.170911377889867e-05,0.0
33.23133,22.854103,engineering management,5.170911377889867e-05,0.0
-20.43131,-62.57526,neuropsychoanalysis,8.631141416487131e-05,0.0
80.627266,-35.20309,the alpheios project,5.443085757561671e-05,0.0
15.348941,61.53074,quantum error correction,5.212566487195394e-05,0.0
72.99333,-15.688069,semeval,5.212566487195394e-05,0.0
52.517162,-56.48572,charles m. dollar,5.212566487195394e-05,0.0
0.22886518,-38.098774,turtle (robot),5.212566487195394e-05,0.0
0.34315315,-38.0349,neurotechnology,5.212566487195394e-05,0.0
-69.69605,-47.311863,visual neuroscience,8.306156841178995e-05,1.0
-12.646334,61.48576,qualcomm hexagon,4.995172967250117e-05,0.0
-7.9896955,10.8844185,open-source license,4.995172967250117e-05,0.0
49.60732,-14.132053,sparql,0.0003032230271401868,0.0
77.6925,-33.516464,american council on the teaching of foreign languages,0.00021802802041997213,0.0
-30.912304,2.3838844,neato robotics,0.00038594660749063426,0.0
32.223095,-48.975853,problem solving,0.00038310485681540785,0.0
29.725224,-10.234403,total information awareness,0.0001985846570216884,0.0
-17.107933,-49.830162,graph (discrete mathematics),4.6484745541453386e-05,0.0
-29.830856,37.403625,diffused junction transistor,0.0005297421083874131,0.0
-6.106747,-61.860855,cartesian theater,0.00010476964924564955,0.0
0.789823,49.577515,recurrence relation,4.6484745541453386e-05,0.0
-52.253525,-15.800183,biological neural network,0.00046807442715193336,0.0
-71.17963,-20.508745,cathodoluminescence microscope,6.090335776545604e-05,0.0
-49.993244,-41.984066,dichromacy,6.090335776545604e-05,0.0
-31.631693,-33.963734,heautoscopy,6.090335776545604e-05,0.0
18.882805,81.11017,ibm system z10,6.090335776545604e-05,0.0
-41.531322,58.310303,godunov's theorem,6.090335776545604e-05,0.0
52.205406,-36.153183,axiom of categoricity,6.090335776545604e-05,0.0
-2.2242095,-84.56871,christian perfection,6.090335776545604e-05,0.0
-39.999493,54.628513,lax–richtmyer theorem,6.090335776545604e-05,0.0
16.27988,-23.219828,anti-realism,6.090335776545604e-05,0.0
56.969162,13.541542,truthbearer,6.090335776545604e-05,0.0
-62.20904,8.135776,ecological correlation,6.090335776545604e-05,0.0
-51.07348,-15.293626,medical ultrasonography,6.090335776545604e-05,0.0
2.951337,-77.599525,human ecology,6.090335776545604e-05,0.0
-2.457983,-74.08588,cultural ecology,6.090335776545604e-05,0.0
70.02096,39.88429,selection bias,6.090335776545604e-05,0.0
72.67488,-17.066793,lexical simplification,6.090335776545604e-05,0.0
-52.026955,49.2272,optical computing,6.090335776545604e-05,0.0
53.50639,7.2648454,quantifier variance,6.090335776545604e-05,0.0
0.837561,-37.83128,psi-theory,6.090335776545604e-05,0.0
59.608475,17.831142,truth-value semantics,6.090335776545604e-05,0.0
9.679985,-42.149162,plant cognition,5.063320322527008e-05,0.0
-16.718065,13.712743,functional principal component analysis,5.063320322527008e-05,0.0
-8.697025,-24.172531,münchhausen trilemma,5.063320322527008e-05,0.0
80.9103,43.714466,operant conditioning,5.063320322527008e-05,0.0
-26.796503,40.805126,platform-based design,5.063320322527008e-05,0.0
83.39856,1.7594922,data warehouse,8.484388674777322e-05,0.0
-20.810165,-0.7692272,depth map,0.0012597376384913446,0.0
-4.3390923,-62.916443,mindfulness,0.00015507201156400596,0.0
-4.6614504,-62.414974,human self-reflection,5.063320322527008e-05,0.0
-2.4510663,-84.92491,cyborg,5.063320322527008e-05,0.0
24.111996,-3.3600147,electronic data interchange,8.484388674777322e-05,0.0
-6.5613723,34.453545,channel capacity,5.063320322527008e-05,0.0
5.625749,2.219533,parallel coordinates,8.157617770990284e-05,0.0
-20.9109,34.621082,asme y14.41,5.063320322527008e-05,0.0
-10.259664,21.261265,geostatistics,5.063320322527008e-05,0.0
57.530758,46.114304,pmos logic,7.850025206194429e-05,0.0
33.65668,-34.448444,latent semantic structure indexing,5.063320322527008e-05,0.0
-26.912344,-14.269815,metaverse,4.5639028268356624e-05,0.0
-56.61084,15.953229,colors of noise,7.873764370227344e-05,0.0
19.589325,-24.847216,american philosophy,0.00010877909038911538,0.0
-75.592606,-17.405972,archaeological imagery,0.00032063029599514704,0.0
12.613546,83.336975,parallel ata,7.982081246395908e-05,0.0
-44.381367,36.645844,bias tee,7.873764370227344e-05,0.0
59.633286,18.129179,slingshot argument,7.852542559958807e-05,0.0
23.868553,71.57654,local linearization method,7.589156505481051e-05,0.0
-34.626728,61.789433,observational error,0.00045006812996918247,0.0
-31.078426,24.04856,winnow (algorithm),7.589156505481051e-05,0.0
-35.28144,72.722984,timeline of computational physics,7.589156505481051e-05,0.0
6.509596,-74.59749,epistemological pluralism,7.589156505481051e-05,0.0
-22.854351,10.928247,sphere-packing,5.01922216113837e-05,0.0
59.620003,17.989634,paradox,5.01922216113837e-05,0.0
13.964715,61.627487,determinant,5.01922216113837e-05,0.0
-17.464342,30.978916,hardware backdoor,8.416311560570922e-05,0.0
-64.09273,-55.978268,listing's law,5.01922216113837e-05,0.0
59.65501,18.125685,degree of truth,5.01922216113837e-05,0.0
-67.7468,-46.69462,european academy of optometry and optics,5.01922216113837e-05,0.0
27.328415,-27.498964,perceiver,5.01922216113837e-05,0.0
65.440834,-29.590597,leipzig–jakarta list,5.01922216113837e-05,0.0
-59.52135,-59.624836,international space station,8.023366829822564e-05,0.0
-44.70246,24.114668,arithmetic function,5.01922216113837e-05,0.0
-26.119987,48.005604,electronics engineering technology,7.376542255449845e-05,0.0
-51.849045,28.652645,infinite impulse response,5.01922216113837e-05,0.0
2.7833905,56.177975,deterministic global optimization,5.01922216113837e-05,0.0
-50.974266,-14.9835825,boomerang (mobile shooter detection system),0.00036441676942121695,0.0
-44.095165,33.092167,elliptic filter,5.01922216113837e-05,0.0
-35.750153,-41.071735,bioacoustics,0.00038232992117958264,0.0
15.184964,13.072068,modular design,5.01922216113837e-05,0.0
19.209484,-24.64727,is logic empirical?,5.01922216113837e-05,0.0
-66.841736,-26.695238,luminance (relative),5.1775547867808004e-05,0.0
-4.373239,-24.439411,hallucinations in the sane,5.1775547867808004e-05,0.0
49.74176,-18.610218,intelligent agents,5.1775547867808004e-05,0.0
-89.595184,1.0722569,knot theory,5.1775547867808004e-05,0.0
-21.336964,-0.73207456,laser dynamic range imager,8.549160924710543e-05,0.0
33.101234,7.603719,http cookie,5.1775547867808004e-05,0.0
-59.0773,-6.493825,cinematography,5.1239425865278726e-05,0.0
51.635445,19.792778,choice architecture,5.1239425865278726e-05,0.0
-73.79804,-54.582237,hay-wells syndrome,5.1239425865278726e-05,0.0
-7.3125086,7.5592227,mod mono,5.1239425865278726e-05,0.0
-65.75637,62.457653,bluetooth,7.857196718153448e-05,0.0
-16.795532,81.1965,concurrency (computer science),7.857196718153448e-05,0.0
44.017162,-30.8523,faceted classification,4.693894957840544e-05,0.0
39.71502,-47.54823,open government,0.0001999770259654611,0.0
12.11477,30.576605,timed automaton,0.0006870945835640004,0.0
0.64088607,-38.218006,intelligence explosion,0.00031205907945556306,0.0
-30.763552,-34.261562,language processing in the brain,0.00021485025715767836,0.0
-23.469189,-2.68899,speech verification,0.00016763180834305849,0.0
-59.10929,-6.201183,event videography,0.000378144546913681,0.0
12.623428,42.330128,stationary process,0.00021605138971224743,0.0
-35.532692,-45.183548,closed-eye hallucination,8.238916710105353e-05,0.0
34.46879,22.736752,behavioral operations research,0.00027207405128027703,0.0
42.143692,-45.153973,open publishing,0.0001563507539562653,0.0
-87.121346,14.526196,dendroid (topology),0.00042556013826606923,0.0
-57.587677,-48.836967,acute visual loss,0.00014814343235029242,0.0
21.429792,6.804761,rough fuzzy hybridization,4.915638208911034e-05,0.0
3.111458,8.624795,surveillance,4.915638208911034e-05,0.0
15.821782,-27.352062,meaning making,4.915638208911034e-05,0.0
52.00918,-56.08054,drambora,4.915638208911034e-05,0.0
73.1333,10.794887,conservative extension,4.7074994987365906e-05,0.0
-26.977974,-0.4962605,voice computing,4.7074994987365906e-05,0.0
3.7146652,83.0012,system management mode,4.7074994987365906e-05,0.0
30.282343,74.13688,double precision,4.695154509859781e-05,0.0
-68.48859,-24.105186,effective temperature,4.695154509859781e-05,0.0
-40.07175,54.47987,finite difference,9.807744528757561e-05,1.0
3.7386906,77.76179,microcode,9.807744528757561e-05,0.0
-24.505178,-3.4348996,alpac,4.695154509859781e-05,0.0
-8.246803,11.31064,open-source software advocacy,0.0003065813474091603,0.0
53.18323,37.192284,don't care condition,0.00047565394416128516,0.0
-90.008026,3.0382736,béla bollobás,0.00025460889634466464,0.0
72.83832,16.7502,criticism of jesus,0.0006385768399070017,0.0
57.6794,43.60968,fo4,0.0004956417295768216,0.0
49.99999,70.83451,history of the forest in central europe,5.014261483274026e-05,0.0
49.371414,69.92354,private nonindustrial forest land,9.865836714728414e-05,0.0
63.92123,46.101974,chisel (programming language),5.014261483274026e-05,0.0
-55.452694,19.420645,conjugate fourier series,0.00013531940578120612,0.0
-44.59453,24.158733,bell series,5.014261483274026e-05,0.0
-63.064304,8.256226,goodman and kruskal's lambda,0.00013272605991783732,0.0
41.213505,49.94956,psilocybin decriminalization in the united states,5.014261483274026e-05,0.0
-75.47476,-16.125027,ieee geoscience and remote sensing society,5.014261483274026e-05,0.0
78.156425,-12.691492,hermeneutics,5.014261483274026e-05,0.0
11.43126,-25.842712,ontological argument,8.297331720129138e-05,0.0
-19.499155,-0.04446192,gesture recognition,5.014261483274026e-05,0.0
8.696625,23.216255,hadamard's maximal determinant problem,9.59300781899666e-05,0.0
7.753019,-20.107018,concept,5.146991076505401e-05,0.0
48.011963,-45.705116,open science data,5.146991076505401e-05,0.0
1.0089635,15.837833,underactuation,5.146991076505401e-05,0.0
-37.080948,62.975048,continuum mechanics,5.146991076505401e-05,0.0
0.087734245,-38.137535,greedy reductionism,5.146991076505401e-05,0.0
57.6684,46.011147,depletion-load nmos logic,5.146991076505401e-05,0.0
68.324814,17.233109,categorical logic,5.146991076505401e-05,0.0
-29.939978,2.9110718,maze simulator,5.146991076505401e-05,0.0
-21.258436,77.68174,compute kernel,5.146991076505401e-05,0.0
49.188477,70.17484,community forestry,7.277381990128714e-05,0.0
73.42718,-34.86343,sprachbund,4.842579598739973e-05,0.0
67.46478,16.725477,walter burley,8.125649835595085e-05,0.0
32.60922,79.16907,transcomputational problem,8.030312920251837e-05,0.0
49.17146,70.76438,coppicing,5.616033723906921e-05,0.0
-9.390641,20.254827,fuzzy architectural spatial analysis,5.616033723906921e-05,0.0
-11.576215,26.696648,surface fitting,5.616033723906921e-05,0.0
51.181026,-15.071376,semantic network,5.616033723906921e-05,0.0
48.914436,-4.7110066,temporal logic,5.616033723906921e-05,0.0
45.60915,13.021817,inverse resolution,5.616033723906921e-05,0.0
-36.738514,60.91388,structural analysis,5.616033723906921e-05,0.0
53.23034,-55.8032,digital artifactual value,6.378175520238016e-05,0.0
43.47579,-29.521666,open information extraction,6.378175520238016e-05,0.0
-17.373049,79.225235,heterogeneous system architecture,6.378175520238016e-05,0.0
21.464544,6.694021,description logic,6.378175520238016e-05,0.0
-55.897186,20.71146,quantum fourier transform,6.378175520238016e-05,0.0
3.2265337,-7.8657656,soft computing,6.378175520238016e-05,0.0
-9.051727,45.15763,bayesian regression,6.378175520238016e-05,0.0
52.484997,-54.711918,data preservation,6.378175520238016e-05,0.0
2.5646393,56.052124,mathematical optimization society,5.035406685453242e-05,0.0
-11.858651,88.520226,jungle computing,5.035406685453242e-05,0.0
27.974413,-66.701706,operational transformation,0.0004275736915204987,0.0
52.336124,-53.507023,data format management,5.035406685453242e-05,0.0
-0.146398,-17.193901,air force nuclear weapons center,0.0008482774269764548,0.0
37.796444,-68.224754,observational techniques,0.00021682531433864422,0.0
72.36553,-2.715986,commonsense knowledge (artificial intelligence),0.0004172930631701058,0.0
42.53629,-45.187458,catalog merchant,0.00024045837896381653,0.0
0.76808876,49.592155,numerical methods for partial differential equations,0.0004682410273289571,0.0
62.98345,7.823562,defeasible reasoning,8.918314132984144e-05,0.0
58.51984,-31.704454,comparison of computer-assisted translation tools,0.0002530872665946876,0.0
79.39153,4.0694914,object-role modeling,0.00014825746477717681,0.0
-19.136906,35.37305,multiscale modeling,0.00022920541393398983,0.0
-54.583855,-2.2371926,ames stereo pipeline,0.00010761021732487314,0.0
29.835112,-7.3319917,precrime,0.00045460487809267865,0.0
5.9641523,-74.952774,reformed epistemology,0.00017424098937689355,0.0
51.360023,-53.50551,data wrangling,4.230989449875568e-05,0.0
-49.853683,-42.121048,monochromacy,0.0005156818341014015,0.0
-30.988821,23.885185,platt scaling,0.0003646190818482182,0.0
-5.470174,-63.176712,psychological mindedness,0.00046753258152746404,0.0
-2.7589052,-85.297325,meliorism,0.0002231986664190069,0.0
51.86269,1.572556,problem of future contingents,4.923573154000506e-05,0.0
-40.03784,61.221645,lattice boltzmann methods,4.923573154000506e-05,0.0
-26.821318,-53.297726,associationism,0.00013274055237397916,0.0
0.5639738,-49.190903,epiphenomenalism,4.923573154000506e-05,0.0
-19.573019,-0.034007505,multi-camera setup,8.399270714553856e-05,0.0
71.44207,-24.396358,damin,0.00022296923113995863,0.0
-21.937452,-23.606956,fibonacci numbers,0.00046380569370820326,0.0
0.54773605,49.642258,integral equations,0.0007933923070694749,0.0
-8.295878,50.945698,puiseux series,0.0012963061485193011,0.0
-17.479876,-97.34559,live streaming,0.00017906852230683662,0.0
60.73872,23.940777,zero-one loss function,5.074528838597583e-05,0.0
72.86769,-18.073805,round-trip translation,8.168826287060858e-05,0.0
-2.790083,-62.09914,deindividuation,8.168826287060858e-05,0.0
52.968044,-48.502094,data proliferation,5.074528838597583e-05,0.0
-87.3787,14.569947,császár polyhedron,5.074528838597583e-05,0.0
-47.629253,-8.611691,current loop,0.001418035968725826,0.0
51.899216,1.5725478,philosophy of social science,5.074528838597583e-05,0.0
-32.71615,41.92335,shot noise,5.074528838597583e-05,0.0
-71.6838,44.81158,optical microscope,5.074528838597583e-05,0.0
-58.249073,-41.610672,hallucinogen persisting perception disorder,7.666870606554797e-05,0.0
-24.44619,8.4056835,image-based meshing,4.572573158091522e-05,0.0
-5.5958905,35.887432,n-gram,4.572573158091522e-05,0.0
13.114281,21.061863,information asymmetry,7.666870606554797e-05,0.0
35.1942,50.354973,real options analysis,5.421238413918525e-05,0.0
-22.580687,21.858288,internet of military things,5.421238413918525e-05,0.0
-21.803339,34.41638,uniclass,5.421238413918525e-05,0.0
25.471394,-72.65075,strategic studies,5.421238413918525e-05,0.0
0.5465118,-38.179417,consciousness in animals,5.421238413918525e-05,0.0
-72.75855,44.0801,multifocal plane microscopy,5.421238413918525e-05,0.0
-2.4100988,-43.88807,introspection,5.421238413918525e-05,0.0
14.714013,20.553682,communication source,0.00011549379957497378,0.0
-25.935818,47.32311,fuzzy electronics,5.421238413918525e-05,0.0
-40.409252,-5.75601,artificial intelligence for video surveillance,5.421238413918525e-05,0.0
-44.134766,41.123264,level of detail (computer graphics),6.624243641946642e-05,0.0
-9.23498,-50.618668,cognitivism (psychology),0.0001636638363991864,0.0
-15.5294075,81.13236,computer multitasking,6.624243641946642e-05,0.0
6.1644936,2.6027713,determining the number of clusters in a data set,6.624243641946642e-05,0.0
6.2506537,2.1242294,clustering high-dimensional data,9.052012717595792e-05,0.0
-42.455482,-3.0721462,soundhound,0.0007138448367675609,0.0
-3.2315164,-39.007145,electromagnetic theories of consciousness,0.0008831490493257053,0.0
-0.33556,-53.861122,mind-body problem,0.00021099597216018884,0.0
16.245853,21.140364,logic of information,0.0006826770531328061,0.0
-28.912537,-72.22623,fingerprint recognition,0.0006826770531328061,0.0
-73.20982,44.530987,single-particle trajectory,0.00017497173403892145,0.0
-69.292496,-42.976963,plurale tantum,0.00014364811022430052,0.0
-24.199896,-3.3260732,keyword spotting,0.0001976532849173324,0.0
-74.67239,-51.1453,chemical eye injury,0.0004063067137267302,0.0
-70.83574,12.700586,volumetric video,7.953570659665998e-05,0.0
-39.97736,-27.171207,broadcast television,0.00012137079987696134,0.0
66.40761,-27.123966,e-prime,4.9038002248488925e-05,0.0
-16.795547,69.55903,gpu cluster,9.434356643883862e-05,0.0
-64.26543,-56.029884,microsaccade,6.51076350362838e-05,0.0
5.7881007,1.669819,multidimensional scaling,4.8397005284268605e-05,0.0
-34.479317,22.118216,positive-definite kernel,4.8397005284268605e-05,0.0
-46.69512,-28.650064,continuity equation,4.8397005284268605e-05,0.0
43.587032,-48.167343,free culture movement,8.95155393765094e-05,0.0
0.19710264,80.91064,radeon,0.00011604104274665301,0.0
-58.529438,-60.210102,keystroke logging,4.8397005284268605e-05,0.0
38.878628,-1.4901083,software release life cycle,4.8397005284268605e-05,0.0
20.484797,-7.061549,international health terminology standards development organisation,4.8397005284268605e-05,0.0
41.52291,49.984364,drug development,4.675929588853615e-05,0.0
-14.554747,-56.815514,tachyphylaxis,4.5326812547333054e-05,0.0
-1.1388426,-48.467377,reductionism,4.5326812547333054e-05,0.0
-70.56489,-48.419926,voynich manuscript,6.47359270001583e-05,0.0
-34.721832,-8.054382,demoscene,6.47359270001583e-05,0.0
27.724062,33.97978,supervised learning,6.47359270001583e-05,0.0
-15.703854,11.449112,total absorption spectroscopy,5.8641898578222094e-05,0.0
-0.0115541,17.097597,positive systems,5.8641898578222094e-05,0.0
-10.1294365,11.238102,robotics middleware,5.8641898578222094e-05,0.0
-41.94646,7.8589864,region of interest,5.8641898578222094e-05,0.0
-27.540182,-48.17616,perceptual paradox,5.8641898578222094e-05,0.0
-17.990744,-96.97842,social network service,5.8641898578222094e-05,0.0
-6.819105,-7.51227,elmo (shogi engine),5.8641898578222094e-05,0.0
41.555782,49.98697,pan american health organization,5.8641898578222094e-05,0.0
41.595665,-45.290966,project gutenberg,5.8641898578222094e-05,0.0
-39.342724,-28.227821,smear frames,5.8641898578222094e-05,0.0
14.146023,1.08763,agent mining,5.8641898578222094e-05,0.0
-4.6590137,-58.747196,dual consciousness,9.781281023418896e-05,0.0
-59.876877,-12.950314,neural dust,5.8641898578222094e-05,0.0
-9.19008,-43.9435,communicative ecology,5.8641898578222094e-05,0.0
-56.534466,-57.797157,transsaccadic memory,5.8641898578222094e-05,0.0
55.45862,-47.901108,user experience design,7.973775880516406e-05,0.0
-23.657228,-3.4021678,ibm viavoice,0.00041037346020867885,0.0
21.795868,32.545887,log-linear model,0.0003312159481852467,0.0
31.081055,74.49821,ibm hexadecimal floating point,0.0003148955603441771,0.0
-15.084255,70.86428,comparison of software for molecular mechanics modeling,0.001089188946779611,0.0
-69.8855,-42.424736,intraocular lens,0.00029744711083817837,0.0
-72.880135,10.430435,intellectual property,0.0006083887229697597,0.0
60.53365,24.087616,multiset,0.00011629339071581492,0.0
-18.600433,39.634483,solidthinking,0.00016506383298480859,0.0
53.34494,17.347147,truth,0.00017482866188075916,0.0
17.399235,86.637596,mmap,0.00015318324868894461,0.0
-28.832603,-72.18445,assuresign,0.0001860919277815567,0.0
6.879602,45.77616,palm–khintchine theorem,0.0003049062468050008,0.0
-17.044943,-35.699203,molecular neuroscience,0.0010113821247865911,0.0
38.690235,-50.286617,energy modeling,0.0006423478311188146,0.0
-29.604753,-15.365422,mixed reality,0.00048043294653725654,0.0
-7.9922285,10.986691,proprietary software,0.00016405811390271944,0.0
83.730515,40.75298,cascading failure,0.00016826837663528525,0.0
-45.459408,37.38762,audio crossover,0.0001915702459953518,0.0
-44.333874,-37.894108,law of triviality,0.0007163095129615919,0.0
-17.184975,-9.953097,unintended consequence,0.0001859096984318345,0.0
-15.148938,-10.329401,determinism,7.170688757379237e-05,0.0
-37.08701,13.554252,tensor,0.00010094319283614869,0.0
9.701242,-42.412876,moravec's paradox,0.00021199801913364345,0.0
27.721687,-31.825104,arxiv:1301.3781,9.982671376209555e-05,0.0
-54.33585,30.052351,spectral sensitivity,0.00030594638319219263,0.0
-55.036785,31.861982,dirac delta function,0.0009288454013684955,0.0
33.2872,35.86504,incremental decision tree,6.191274864270132e-05,0.0
76.98201,-28.365595,english-language spelling reform,3.763494688272686e-05,0.0
-34.86833,-50.678684,developmental psychology,3.763494688272686e-05,0.0
66.143,44.103966,jaina seven-valued logic,7.947874685786746e-05,0.0
-9.018797,51.71079,moment-generating function,0.00026661873751212937,0.0
-34.24764,60.989395,space frame,0.0001595003137947826,0.0
64.04073,45.98841,property specification language,0.00040018436624666124,0.0
-19.662949,61.890812,unlockable game,0.00036056960101817884,0.0
-64.3482,-40.955135,repetitive strain injury,4.0062518856402345e-05,0.0
-41.071365,14.412411,phase space formulation,5.137416604438526e-05,0.0
-2.5078058,-72.3213,industrial ecology,8.395346269517845e-05,0.0
-55.41582,18.733612,basis vector,8.395346269517845e-05,0.0
-58.996845,12.988327,bicoherence,5.137416604438526e-05,0.0
12.339848,83.26531,programmed input/output,5.137416604438526e-05,0.0
18.623693,81.06792,bus and tag,5.137416604438526e-05,0.0
19.552095,50.996265,geometrically frustrated magnet,7.405761108098634e-05,0.0
-42.46127,-3.0734975,beat shazam,5.137416604438526e-05,0.0
-10.845524,20.489302,spatial epidemiology,0.0008086775988180035,0.0
18.69778,-36.110126,eugene goostman,7.199705367097504e-05,0.0
-6.2726336,17.089159,mental function,5.137416604438526e-05,0.0
13.545407,20.452461,formal science,5.137416604438526e-05,0.0
68.282265,-1.1986132,knowledge navigator,5.137416604438526e-05,0.0
-73.04162,10.238777,patent,5.137416604438526e-05,0.0
42.733047,-7.408409,design paradigm,5.137416604438526e-05,0.0
-10.366036,-21.561035,simulated reality in fiction,5.3265848873032954e-05,0.0
-11.59633,20.741838,spatial autocorrelation,5.3265848873032954e-05,0.0
17.513632,23.55803,hamming bound,5.010266113677449e-05,0.0
-89.42616,-0.69338036,tarjan's strongly connected components algorithm,4.9127822406655044e-05,0.0
-18.566587,14.075063,matrix norm,9.741199691275926e-05,0.0
26.705606,-70.827194,curie,6.073057117682788e-05,0.0
-86.641,0.7747612,extremal graph theory,6.073057117682788e-05,0.0
14.747647,-77.86451,conspicuous consumption,6.073057117682788e-05,0.0
66.69114,-8.672137,semantic net,6.073057117682788e-05,0.0
-33.43421,-55.586025,scat singing,6.073057117682788e-05,0.0
-22.808811,63.577526,cache hierarchy,6.073057117682788e-05,0.0
27.573946,-66.20181,remote work,6.073057117682788e-05,0.0
-15.247395,-35.245483,central pattern generator,6.073057117682788e-05,0.0
20.462467,-7.812602,common factors theory,6.073057117682788e-05,0.0
-50.523148,-36.693966,colour banding,6.073057117682788e-05,0.0
-6.845421,-4.5452933,evolutionary art,6.073057117682788e-05,0.0
60.349834,-15.301105,hypertalk,5.007391622618549e-05,0.0
-3.6372035,51.036816,methods of computing square roots,5.007391622618549e-05,0.0
-35.436325,-69.26523,lateralized readiness potential,5.007391622618549e-05,0.0
36.582146,78.757454,exaflop computing,0.0007323962005858943,0.0
-67.010765,0.31725088,fog display,0.0002793041827670596,0.0
-75.14858,-17.484234,orthophoto,5.007391622618549e-05,0.0
70.954285,-25.092836,pidgin,5.007391622618549e-05,0.0
41.547577,49.984425,supplementary protection certificate,7.984634048062334e-05,0.0
-46.647064,-19.782341,glissando illusion,5.007391622618549e-05,0.0
-17.701544,-60.6365,physical anthropology,5.007391622618549e-05,0.0
30.113216,11.200812,complex event processing,5.007391622618549e-05,0.0
67.33841,-34.26888,bouba/kiki effect,5.007391622618549e-05,0.0
-69.870575,12.537959,document mosaicing,5.007391622618549e-05,0.0
-36.997654,-30.858028,air-gap flash,5.007391622618549e-05,0.0
-54.486977,-42.05307,helmholtz–kohlrausch effect,8.260481849809804e-05,0.0
31.330067,-9.843876,social profiling,8.428459974868863e-05,0.0
-62.57185,19.56986,limiting,5.007391622618549e-05,0.0
4.884926,-60.614574,emotional intelligence,5.007391622618549e-05,0.0
52.491615,19.864708,euthyphro dilemma,5.007391622618549e-05,0.0
-53.88351,51.167397,light,5.007391622618549e-05,0.0
-56.124207,-0.08284423,xallarap,5.007391622618549e-05,0.0
-58.6741,-38.49096,nanosail-d,5.007391622618549e-05,0.0
-56.19793,-0.16486447,spectroscopic parallax,5.173404800848444e-05,0.0
-17.086836,-49.82469,social map,5.173404800848444e-05,0.0
-16.950861,-49.90108,exquisite corpse,5.173404800848444e-05,0.0
-74.43184,-54.792835,epiphora (medicine),5.173404800848444e-05,0.0
-9.211585,80.07248,"single instruction, multiple threads",5.173404800848444e-05,0.0
-57.822056,-48.421288,world braille day,5.173404800848444e-05,0.0
15.392163,-73.29575,social comparison theory,4.540367802251805e-05,0.0
-72.37928,-49.945732,endophthalmitis,5.96401155111316e-05,0.0
27.665848,-6.2666264,computational criminology,5.96401155111316e-05,0.0
77.99192,-11.748161,turing machine,5.96401155111316e-05,0.0
-2.1235974,-73.735596,sensory ecology,5.96401155111316e-05,0.0
-2.6332345,-73.764946,sexecology,5.96401155111316e-05,0.0
-10.430026,-34.931778,human brain project,5.96401155111316e-05,0.0
6.1072707,-74.92082,moral epistemology,5.96401155111316e-05,0.0
12.142383,11.63809,graph matching,5.96401155111316e-05,0.0
21.975033,-80.85568,social psychology,5.96401155111316e-05,0.0
-6.277639,16.775423,noumenon,5.96401155111316e-05,0.0
-31.923937,-51.2775,school of brentano,9.058308999576436e-05,0.0
-17.552189,87.22949,automatic vectorization,5.96401155111316e-05,0.0
63.145374,25.738981,pseudo-boolean function,5.96401155111316e-05,0.0
-60.7861,40.24752,filament propagation,5.96401155111316e-05,0.0
15.006724,29.61136,contingency (philosophy),5.96401155111316e-05,0.0
-44.745,-49.915276,misophonia,5.96401155111316e-05,0.0
-50.21703,55.12605,negative-index metamaterials,5.96401155111316e-05,0.0
52.26231,-53.545967,data degradation,5.96401155111316e-05,0.0
34.954613,-50.689526,the use of knowledge in society,5.96401155111316e-05,0.0
