X,Y,Z,item,pagerank,chosen
-0.18448281,-23.010878,-7.7265644,adaptation (eye),0.0001365077068311224,0.0
9.992908,-20.185137,12.394915,discrete morse theory,7.402389089330377e-05,0.0
-17.521862,5.243967,3.7237456,internet linguistics,7.402389089330377e-05,0.0
-5.7595115,25.578592,1.3375638,application lifecycle management,9.566410865952316e-05,0.0
-7.0106153,-0.22919333,2.8490186,vector space model,0.0005305147219386592,0.0
11.720217,17.412876,-7.336449,network on a chip,9.566410865952316e-05,0.0
3.9845464,-7.8239813,0.5144408,self-organizing map,0.00016957852475225552,0.0
22.241777,10.020407,-0.16055535,markov chain approximation method,0.0005108747764724262,0.0
-13.729546,-13.946034,7.814124,integrated information theory,9.566410865952316e-05,0.0
-7.795588,-8.683192,-12.069017,tweening,0.0004978988448940114,0.0
10.622731,-0.58312726,-15.352283,comparison of eda software,0.000493626700997025,0.0
9.847994,-19.469885,13.299451,discrete differential geometry,0.00047404942362115464,0.0
0.99795175,3.7604856,-15.245639,3d body scanning,0.00014648142766880001,0.0
-0.6247386,-3.1224306,-10.145368,acoustic fingerprint,0.0003183845312755401,0.0
23.66014,-6.125206,3.0462244,linear approximation,0.0010733721469554688,0.0
-10.146833,9.022363,-19.428972,delphi method,0.0003964746402085159,0.0
-20.01756,-7.033185,9.645763,grounding in communication,4.9121107409915265e-05,0.0
-6.796173,-0.7855462,-5.8024263,genetic algorithm,0.00027655185930064094,0.0
-8.330666,7.400708,1.9664931,convolutional neural network,0.00041423366698970984,1.0
21.985268,7.4903917,-15.819961,asymmetric multiprocessing,0.00043446834963537526,0.0
-11.31168,23.434753,3.7299483,structured english,0.0008579972266602024,0.0
-3.0109358,-14.417583,6.2207994,cultured neuronal networks,4.9121107409915265e-05,0.0
0.36579272,4.002616,6.8423376,why–because graph,0.0004093751915585724,0.0
23.845413,-4.1445985,10.779871,detailed balance,0.00011465014831048509,0.0
0.75008464,-6.6806097,7.807294,subsumption architecture,0.0002858888519293004,0.0
1.1355613,-2.4183466,4.054318,intelligence analysis management,0.00013119983098288122,0.0
11.614249,13.128764,-14.885301,avx-512,0.00028721765975585036,0.0
10.03807,-21.703634,14.936528,finite geometry,4.743521116464626e-05,0.0
-18.603048,9.569858,1.8910711,translation memory,0.0014089974982555667,0.0
-12.7242565,19.075422,2.9167907,domain-specific language,4.743521116464626e-05,0.0
7.9454403,-14.250526,2.7821612,applications of deep learning,0.0002761786745456161,0.0
-14.007361,-0.10876593,6.5123386,cognitive linguistics,0.0001140528155096843,0.0
-3.0566251,10.140767,23.128826,predicate (logic),4.6958157191128766e-05,0.0
-9.846199,5.4137664,0.60472155,language model,0.0001112993424768532,0.0
-7.669526,-0.6454013,-19.046219,spatial ability,5.851303772074595e-05,0.0
-14.159169,-9.864694,-3.1750183,psychophysics,9.635142568271804e-05,1.0
17.256542,16.55955,-4.515361,coprocessor,5.851303772074595e-05,0.0
-14.483653,9.182222,-14.876073,social information processing,5.851303772074595e-05,0.0
20.316141,17.790712,1.6568758,minifloat,5.851303772074595e-05,0.0
-13.549547,-16.770802,-13.905715,foveated imaging,9.411696245439367e-05,0.0
16.205288,0.5410978,7.886438,stochastic differential equation,5.851303772074595e-05,0.0
16.663076,6.5889955,-20.105139,physx,5.851303772074595e-05,0.0
-18.551777,-8.636518,1.288752,neurology,5.851303772074595e-05,0.0
17.7792,15.015789,-11.280794,physics processing unit,5.851303772074595e-05,0.0
-0.031964567,-2.5855367,-11.4087515,automatic content recognition,9.875992667915348e-05,0.0
14.649455,11.558376,14.053839,odds ratio,5.851303772074595e-05,0.0
3.0325987,3.3780017,-10.710549,the miccai society,5.851303772074595e-05,0.0
5.4977837,-4.4951854,24.428038,hamming code,5.851303772074595e-05,0.0
-2.405334,9.006357,-12.814444,cyber-physical system,5.851303772074595e-05,0.0
14.795346,-0.08118338,-0.6356246,sparse coding,5.851303772074595e-05,0.0
16.245836,10.019858,11.814872,optimal stopping,5.851303772074595e-05,0.0
-3.8074415,20.887594,0.45751828,participatory modeling,5.851303772074595e-05,0.0
-10.019159,11.987462,-5.130103,faceted search,5.851303772074595e-05,0.0
12.912316,-7.2579775,25.0672,dvb-c2,8.895974563706823e-05,0.0
-4.2330365,8.847744,22.817429,mathematical logic,5.851303772074595e-05,0.0
19.42551,-4.0205793,10.261427,jump process,5.851303772074595e-05,0.0
-12.817476,11.911818,-2.9196954,document retrieval,0.00013175096013613564,0.0
-12.670307,-15.45939,-16.233932,eye tracking on the iss,5.851303772074595e-05,0.0
14.5298605,10.777428,12.307633,odds,5.851303772074595e-05,0.0
11.121169,-6.5129194,0.85719854,kernel (statistics),5.851303772074595e-05,0.0
23.496655,-3.8866475,-8.537649,finite-difference time-domain method,5.851303772074595e-05,0.0
0.54513544,17.734217,-7.773806,quantitative methods in criminology,5.851303772074595e-05,0.0
1.9969491,3.7365716,8.892173,decision table,5.851303772074595e-05,0.0
-12.991038,-7.1004024,-10.505908,visual modularity,0.00014976790648836325,0.0
-12.902497,-21.914934,-6.0291605,apperceptive agnosia,0.00010576833109932178,0.0
10.933062,10.41581,-22.84301,directx video acceleration,5.252273514369944e-05,0.0
14.03768,16.224312,-9.459165,mpsoc,5.252273514369944e-05,0.0
-2.7665048,-25.677181,-11.8240385,eye disease,5.252273514369944e-05,0.0
-20.09071,2.7398326,3.7967138,motor theory of speech perception,5.252273514369944e-05,0.0
-24.64463,9.738702,6.8061485,intelligent computer-assisted language instruction,5.489317674162007e-05,0.0
-13.067037,17.930367,1.8046048,noisy text,8.808192680643497e-05,0.0
16.385841,4.1257586,-17.724957,ai accelerator,8.783717582293257e-05,0.0
-8.560038,-8.5412855,-9.080856,stroboscopic effect,4.794564925053185e-05,0.0
-8.672604,0.54361653,-25.86455,smartglasses,9.879965743961245e-05,0.0
-2.6457272,-0.9675224,24.799883,existential graph,4.794564925053185e-05,0.0
-6.34079,5.3535705,-1.9710202,latent dirichlet allocation,8.713398801610194e-05,0.0
-2.3345983,3.468314,-18.104397,optical flow,5.671133981861943e-05,0.0
2.619196,10.326682,-9.651021,problem formulation,5.671133981861943e-05,0.0
9.167608,6.293749,8.551295,bootstrap aggregating,5.671133981861943e-05,0.0
-13.358065,-16.361794,-13.154851,gaze-contingency paradigm,5.671133981861943e-05,0.0
-16.546862,6.127008,-15.463183,preference elicitation,5.671133981861943e-05,0.0
17.474081,12.50641,12.714609,odds algorithm,5.671133981861943e-05,0.0
24.635042,-6.292638,9.55134,quantum master equation,6.188166712575496e-05,0.0
-6.7952447,8.416511,8.085483,facilitation (business),6.188166712575496e-05,0.0
-6.5330906,-19.566114,-15.1034565,depth perception,6.188166712575496e-05,0.0
5.7688184,13.804451,13.702368,hundredth monkey effect,6.188166712575496e-05,0.0
-15.502148,8.128916,17.424747,deep linguistic processing,6.188166712575496e-05,0.0
14.414064,11.443758,-16.878191,amd firestream,0.0001019676288797129,0.0
-5.7459292,7.587658,10.145377,research question,6.188166712575496e-05,0.0
16.465605,9.899916,-18.345776,sycl,6.188166712575496e-05,0.0
4.670724,-10.7301655,23.39776,connectivity (graph theory),6.188166712575496e-05,0.0
-19.22129,3.4248757,-8.903633,global brain,6.188166712575496e-05,0.0
-11.415781,11.464616,-15.147488,crowdsourcing,6.188166712575496e-05,0.0
1.2651103,-1.0093098,-23.285683,bundle adjustment,6.188166712575496e-05,0.0
0.105766825,-26.59805,-8.302834,eyelid,6.188166712575496e-05,0.0
-11.544273,22.137318,4.631744,attempto controlled english,6.188166712575496e-05,0.0
15.778369,-6.4894805,-4.293076,filter (signal processing),6.188166712575496e-05,0.0
-0.22527567,15.726939,-22.34888,neural network software,6.188166712575496e-05,0.0
1.7314107,-14.743168,0.61567545,neural synchronization,7.102627969683783e-05,0.0
-22.1277,-7.04553,-11.140024,brain-reading,7.102627969683783e-05,0.0
14.363721,10.128939,-19.684708,mantle (api),7.102627969683783e-05,0.0
-4.097516,-19.056696,1.8797293,visual cortex,7.102627969683783e-05,1.0
-7.547801,-4.5760117,3.9648123,global workspace theory,7.102627969683783e-05,0.0
14.887622,15.1048765,-12.870651,digital signal processor,7.102627969683783e-05,0.0
-26.629776,11.235108,5.6693277,language exchange,7.102627969683783e-05,0.0
15.443065,-1.9747664,-0.5378259,sparse approximation,7.102627969683783e-05,0.0
-18.309109,-8.299656,-0.2616078,neuropsychiatry,0.00010315687905814882,0.0
9.930059,16.764421,17.769186,reflexivity (sociology),7.102627969683783e-05,0.0
23.079674,0.20483269,-3.8561425,finite element method in structural mechanics,7.102627969683783e-05,0.0
18.562098,16.809162,1.7136145,bfloat16 floating-point format,0.00016585866674521664,0.0
4.979005,4.993409,-17.423252,additive manufacturing file format,0.00031413683920345663,0.0
-5.3070807,7.910644,-4.2905416,spamdexing,4.96539638472923e-05,0.0
8.225529,8.182362,-1.6057708,information field theory,0.0002665917333706478,0.0
-1.0704048,-10.593583,-12.056381,3d sound localization,0.0005484177667857273,0.0
-6.0179267,0.8060191,9.2367525,purposeful omission,4.96539638472923e-05,0.0
15.658319,9.33367,-17.082329,close to metal,4.96539638472923e-05,0.0
-9.903648,22.039722,3.02593,end-user programming,4.96539638472923e-05,0.0
-5.7415667,7.475135,20.40536,bertrand russell,4.96539638472923e-05,0.0
-7.8721414,-23.916937,-2.1682792,rg color space,0.00010174635360425656,0.0
3.6647363,-9.810627,-1.3173237,voronoi diagram,5.760932623993925e-05,0.0
-5.1767373,-18.102222,1.168312,retinotopy,5.760932623993925e-05,0.0
1.9730376,8.186697,8.127175,positive feedback,5.760932623993925e-05,0.0
-6.4598475,3.0117283,16.58374,resolution (logic),9.85568331022889e-05,0.0
-0.54985106,-11.916875,1.7370366,temporal coding,5.5470834979328635e-05,0.0
17.323645,10.137783,10.048003,secretary problem,5.5470834979328635e-05,0.0
-0.28113434,-6.2592535,9.07625,hierarchical control system,5.5470834979328635e-05,0.0
-1.9885265,8.588491,-13.922802,responsive computer-aided design,8.490355388527438e-05,0.0
-4.3113317,-12.982319,22.535034,repertory grid,5.5470834979328635e-05,0.0
-12.510036,-22.01325,-12.646625,recovery from blindness,5.5470834979328635e-05,0.0
14.0469055,-1.4564831,-6.548617,rc circuit,0.00012424452923023564,0.0
20.7267,-1.9276059,13.065603,variable-order markov model,5.5470834979328635e-05,0.0
8.579996,-18.295015,17.14149,planar graph,0.00028363305423488344,0.0
-14.444441,11.935032,-1.2948822,query expansion,5.019909627466353e-05,0.0
-13.653349,12.463228,-3.7031126,information retrieval,5.019909627466353e-05,0.0
-1.8696171,3.217482,-17.77334,optic flow,5.019909627466353e-05,0.0
5.364319,-3.547081,1.1859967,k-svd,5.019909627466353e-05,0.0
2.7991164,7.403229,6.3911295,causal loop diagram,5.019909627466353e-05,0.0
-17.646723,-5.381838,12.001883,simulation theory of empathy,5.019909627466353e-05,0.0
-2.495718,-17.879713,13.420986,cliodynamics,0.00012702819221736456,0.0
-13.594166,1.4144148,-19.933947,eyetap,5.019909627466353e-05,0.0
11.178892,13.292792,-14.048775,advanced vector extensions,9.069070952238697e-05,0.0
4.4322124,0.8591256,0.4447408,expectation–maximization algorithm,5.019909627466353e-05,0.0
4.1560693,-2.237562,-5.3527813,difference of gaussians,0.0011582123690589091,0.0
16.55447,-2.1793618,-0.8138132,regularization (mathematics),0.00014689168868659456,0.0
1.7591772,-15.7605915,-18.527311,liquid crystal tunable filter,0.0021257318792964825,0.0
8.531912,16.516474,-19.065458,cache language model,5.019909627466353e-05,0.0
12.188895,-11.432709,-19.060724,scale-invariant feature transform,8.441163871289296e-05,0.0
-12.821392,-12.972653,16.006405,multistable perception,0.0001715085490144344,0.0
6.942206,-20.369911,16.934135,genus (mathematics),5.019909627466353e-05,0.0
7.5224366,4.2507915,-16.975033,iso 128,9.733529206782351e-05,1.0
9.768867,15.21548,20.344713,closed timelike curve,5.019909627466353e-05,0.0
2.5947104,-6.415886,-4.755978,image segmentation,5.019909627466353e-05,0.0
1.4194405,14.036737,-8.862191,applications of artificial intelligence to legal informatics,5.019909627466353e-05,0.0
14.058783,-7.971092,1.9580213,kernel trick,5.019909627466353e-05,0.0
5.909349,9.11572,2.072162,predictive modelling,5.019909627466353e-05,0.0
20.21526,-2.325807,12.842797,variable order bayesian network,5.019909627466353e-05,0.0
-6.8286686,17.013197,-14.3596,fair data,5.660944291887264e-05,0.0
7.178365,14.192875,-2.406792,educational data mining,5.660944291887264e-05,0.0
8.609983,5.764809,7.2477255,cross-validation (statistics),5.660944291887264e-05,0.0
-2.009209,-11.379666,1.9523628,quantitative models of the action potential,5.660944291887264e-05,0.0
0.96992564,-12.644617,15.151146,personal information management,5.660944291887264e-05,0.0
-0.25919086,19.707853,-6.1937714,carding (police policy),5.9368860404701945e-05,0.0
2.7632153,-0.1380221,25.6463,quine–mccluskey algorithm,5.9368860404701945e-05,0.0
1.7803861,15.141651,-9.117892,computational law,5.8479305589183265e-05,0.0
-0.67269397,15.723616,9.977423,reification (linguistics),5.8479305589183265e-05,0.0
14.574134,-4.8513875,-0.8285216,nonparametric regression,5.8479305589183265e-05,0.0
14.774641,-4.9375935,-5.5532575,band-pass filter,5.8479305589183265e-05,0.0
-1.4467479,-12.874619,-13.785431,human echolocation,5.8479305589183265e-05,0.0
3.350731,-0.5092395,-9.778177,foreground detection,5.8479305589183265e-05,0.0
1.3801619,-6.0938144,-1.9124615,rate-distortion function,5.8479305589183265e-05,0.0
-5.489347,2.9765236,23.354538,logical nor,5.8479305589183265e-05,0.0
-14.966223,11.309832,14.524551,semantic compression,8.47538205798824e-05,0.0
-15.447641,-18.81586,4.1028004,semantic satiation,0.001515139863957835,0.0
-12.9911,4.389044,-13.65822,raymond cattell,8.885016064865793e-05,0.0
-4.070258,14.517998,-16.542269,open catalogue,4.7585625406104054e-05,0.0
15.858287,8.480374,-15.601755,c++ amp,9.472182119926403e-05,0.0
-7.601644,10.03158,20.765924,second-order logic,0.0001405651183599862,0.0
10.5221195,-7.0746956,21.859764,raptor codes,4.7585625406104054e-05,0.0
10.324565,-11.2788315,24.439516,802.3an,4.7585625406104054e-05,0.0
18.93787,18.682364,2.0589926,fp16,7.964905039201595e-05,0.0
20.291212,14.784163,-13.680863,sunway taihulight,4.7585625406104054e-05,0.0
3.7274,-14.833638,-20.815168,reconnaissance satellite,4.7585625406104054e-05,0.0
-9.78736,-12.717319,-1.5772461,contour rivalry,5.004138634536056e-05,0.0
-7.1273885,8.836963,21.867853,second-order propositional logic,5.004138634536056e-05,0.0
19.02978,17.347355,2.1272662,half precision,5.004138634536056e-05,0.0
21.573769,2.0427449,6.7245502,recursive economics,5.004138634536056e-05,0.0
-18.957155,-5.1493473,-5.470712,affective science,5.004138634536056e-05,0.0
1.2640623,-6.303997,-11.56432,computer audition,5.004138634536056e-05,0.0
-18.905815,-4.0185914,13.85395,social intuitionism,5.004138634536056e-05,0.0
7.728945,-2.7957258,-0.4717819,generative topographic map,5.847179984362638e-05,0.0
-4.332348,7.880537,-19.721273,mobile robot programming toolkit,6.199620989071177e-05,0.0
7.780341,-4.353384,-6.5929956,generalizations of the derivative,6.199620989071177e-05,0.0
-4.2873564,-8.555811,-1.60688,connectomics,6.199620989071177e-05,0.0
2.803617,10.246863,-1.406525,social media measurement,6.199620989071177e-05,0.0
6.408528,-1.7258692,18.528074,mental event,6.199620989071177e-05,0.0
-0.22468425,-25.746677,-11.019047,simple eye in invertebrates,6.199620989071177e-05,0.0
23.413588,-2.398216,1.8317665,polynomial regression,6.199620989071177e-05,0.0
-5.408611,-12.884496,22.741676,group concept mapping,6.199620989071177e-05,0.0
0.19071935,-27.197119,-9.114514,tears,6.199620989071177e-05,0.0
20.223547,-0.20744307,18.687737,hopfield network,7.771192116203015e-05,0.0
-4.0038958,15.335344,-14.109811,demand responsive transport,4.9728789707992435e-05,0.0
11.802709,-9.587698,-20.46457,vr photography,4.9728789707992435e-05,0.0
-14.320466,-10.640266,2.648889,hidden faces,4.9728789707992435e-05,0.0
-11.577504,-20.69239,-13.479837,stereoblindness,4.9728789707992435e-05,0.0
-8.177554,20.551346,3.5513103,very high-level programming language,4.9728789707992435e-05,0.0
5.0986824,9.155385,-0.13287954,stylometry,7.673947546975422e-05,0.0
-7.3003507,-21.937916,-0.02761107,theory of colours,4.9728789707992435e-05,0.0
-7.382236,-26.349949,-0.4484664,color constancy,4.9728789707992435e-05,0.0
15.035181,-7.703599,-4.648291,digital room correction,4.9728789707992435e-05,0.0
15.306503,10.216988,-19.48904,vulkan (api),4.9728789707992435e-05,0.0
-20.312592,-3.5316641,-1.7467531,affective neuroscience,0.0013054890806222966,0.0
-13.469551,16.28914,1.773198,ontology extraction,0.00031989747716717077,0.0
0.62905174,0.67872816,9.486805,decisional balance sheet,4.9728789707992435e-05,0.0
-23.504953,8.764171,3.958886,native-language identification,4.9728789707992435e-05,0.0
21.880293,-1.3837155,-7.069309,boundary element method,8.385372180030229e-05,0.0
0.6557148,-1.2654691,3.8869543,intelligence assessment,4.9728789707992435e-05,0.0
20.678808,-2.6404872,12.21196,semi-markov process,4.9728789707992435e-05,0.0
25.758165,-0.009050191,-4.7079787,tessellation (computer graphics),5.376159221267441e-05,0.0
-14.171082,-9.080753,3.7858832,cognitive ethology,5.376159221267441e-05,0.0
-1.8843861,15.067878,6.71638,metadata modeling,5.847179984362638e-05,0.0
-5.205438,19.177876,-14.617534,data publishing,9.162639974052296e-05,0.0
-6.363976,-1.2472525,2.313491,sparse distributed memory,6.7271754456124e-05,0.0
12.740887,-11.050046,10.136367,gaussian pyramid,0.00012009049753715495,0.0
0.69675606,5.960273,-11.055816,ibm watson health,6.7271754456124e-05,0.0
-8.972357,6.7567325,23.546423,operation (mathematics),0.00034535795903410215,0.0
10.635793,-7.129347,21.922447,lt codes,6.7271754456124e-05,0.0
11.332742,12.394958,-19.388666,intel gma,6.7271754456124e-05,0.0
-15.9376335,-11.779076,10.724969,consciousness,0.0008004615010715556,0.0
-10.16562,1.5070343,-23.96371,augmented reality,0.00010428772481056472,0.0
-12.019103,0.7108716,17.219954,fallibilism,0.0001012072207998495,0.0
-15.313654,10.865986,13.879296,lexical substitution,0.00019683532108252265,0.0
-11.52707,20.512081,-2.5363483,semantic search,9.705016312498078e-05,0.0
-9.08049,17.019815,-4.6629252,wikidata,6.7271754456124e-05,0.0
4.7360578,-2.244202,-10.947319,machine vision,5.847179984362638e-05,1.0
-11.915764,-22.13471,-2.1284096,blindsight,0.00012069368244921674,0.0
19.19848,16.595404,2.214397,iso/iec 10967,5.799259886166884e-05,0.0
18.540741,16.26213,-11.688156,cell,5.799259886166884e-05,0.0
-6.8419003,-20.03488,-12.328309,behavioral optometry,5.799259886166884e-05,0.0
5.6760793,9.338221,3.2153542,statistical model,5.799259886166884e-05,0.0
9.942823,9.849915,-10.446306,reduced instruction set computing,5.799259886166884e-05,0.0
-0.75846714,-10.044891,1.8047452,population coding,5.799259886166884e-05,0.0
-9.791011,6.4700184,1.1553519,transformer (machine learning model),5.799259886166884e-05,0.0
-14.342668,0.949436,-19.729076,narrative clip,5.799259886166884e-05,0.0
-14.047257,9.438101,18.07501,combinatory categorial grammar,5.799259886166884e-05,0.0
11.122888,-7.314934,21.944641,fountain codes,5.799259886166884e-05,0.0
1.170004,-8.873589,0.37923938,neuroelectrodynamics,8.872829214944166e-05,0.0
-12.125856,10.934952,-6.43129,knowledge management,5.799259886166884e-05,0.0
0.5108667,-1.320454,-6.5118284,feature learning,5.799259886166884e-05,0.0
-9.716342,-5.206359,-3.1055198,biosemiotics,5.799259886166884e-05,0.0
9.410641,-0.8853683,-17.323412,comparison of 3d computer graphics software,5.799259886166884e-05,0.0
-4.394971,14.84679,4.7500005,technical documentation,5.799259886166884e-05,0.0
-2.7203982,-24.392664,-9.442616,eye color,0.00010365645763534094,0.0
0.68819714,-16.390232,-1.9511403,topographical disorientation,4.2691679335824114e-05,0.0
-1.4827793,-11.798345,-9.712928,binaural recording,7.336713971905762e-05,0.0
-12.552312,12.088823,-4.632573,concept searching limited,4.2691679335824114e-05,0.0
-6.104358,-6.980898,-6.1426587,memristor,7.417963514169584e-05,0.0
-16.929924,-5.4105506,12.951745,mentalization,4.2691679335824114e-05,0.0
14.19737,-7.3644238,-18.429428,anaglyph 3d,4.2691679335824114e-05,0.0
-8.534915,-0.75646806,-19.196508,sense of direction,0.00012030497652833301,0.0
4.1749506,1.5194515,-7.7229676,receptive field,4.2691679335824114e-05,0.0
9.702809,5.8397336,6.4305286,leakage (machine learning),0.00011573513661880286,0.0
11.554047,-9.850589,5.8071146,lorentzian function,4.2691679335824114e-05,0.0
-0.39320424,15.17016,2.694206,anomaly detection,4.2691679335824114e-05,0.0
-2.8627918,12.705774,4.741197,design rationale,0.001028325703763806,0.0
-14.689459,12.031276,1.0607978,text mining,4.2691679335824114e-05,0.0
-1.5390354,2.2032151,-14.6151,kinect,8.691405645671654e-05,0.0
16.971533,-10.587147,-5.566182,wiener deconvolution,4.2691679335824114e-05,0.0
-24.267937,13.909896,6.520686,foreign language writing aid,9.478406909278838e-05,0.0
1.571437,5.286755,-2.0934625,sequence mining,4.2691679335824114e-05,0.0
7.818039,5.323434,10.8429575,gradient boosting,4.2691679335824114e-05,0.0
18.675724,5.198815,5.0815406,q-learning,4.2691679335824114e-05,0.0
12.76493,-0.13495621,-14.80637,semiconductor device modeling,0.000494119813739768,0.0
10.081552,-0.8552609,-16.101742,comparison of computer-aided design software,0.00023589632460780622,0.0
-14.776718,-13.95046,2.4097202,pattern recognition (psychology),4.831583577852435e-05,0.0
-8.49134,4.7975225,19.764412,implicational propositional calculus,0.0001543306077651697,0.0
-0.15150055,-8.346485,-0.72830653,independent-spike coding,4.831583577852435e-05,0.0
-5.5615783,-20.722166,6.3507686,brain,0.00015052271202980062,1.0
-9.471032,2.911524,-5.64618,phraseme,0.0004028706067114414,0.0
-17.378975,6.7693877,-6.5772405,swarm intelligence,9.89014321724109e-05,0.0
-12.158254,-16.56505,1.0345398,amodal perception,0.0003219624661785709,0.0
-6.1078157,-17.66352,6.673794,hand-eye coordination,8.732193757133619e-05,0.0
10.722261,-4.4190326,5.389428,fisher information metric,4.831583577852435e-05,0.0
11.323677,-9.660635,12.11866,spatial anti-aliasing,4.831583577852435e-05,0.0
3.803852,6.1067386,26.34745,nmos logic,4.831583577852435e-05,0.0
-0.2532852,3.4734147,22.299255,boolean data type,0.0003540149747461296,0.0
15.128333,0.9016447,12.234759,maximum entropy probability distribution,4.831583577852435e-05,0.0
-12.401752,-14.79014,4.0603676,principles of grouping,0.0002823018349320276,0.0
16.281498,-10.90008,-8.661237,image stabilization,4.831583577852435e-05,0.0
14.879104,13.5249195,-8.408122,cache coherency,0.00020265042175441505,0.0
15.052206,-0.35422122,-0.2426915,compressed sensing,0.00035991340984219095,0.0
12.014189,2.2517524,-7.9943347,capacitor,0.00011762772466465255,0.0
10.339683,10.983803,-8.572146,complex instruction set computing,0.0012510079535645593,0.0
13.073337,-5.0827193,-5.7989893,high-pass filter,0.0011662677302209602,0.0
-15.8069935,3.709236,-7.4531837,stigmergy,0.00028838050660193404,0.0
-9.035699,7.2470636,-6.1446185,co-occurrence,0.0004850887574518944,0.0
-1.8711454,6.228653,26.018131,finitary boolean function,0.000492547545387581,0.0
14.400599,-14.578831,-10.254963,van cittert–zernike theorem,9.757228104060083e-05,0.0
25.048529,-6.748046,6.189732,euler's method,0.00024076667414289562,0.0
-3.528059,-27.886814,-1.4993774,color balance,8.47015146943087e-05,0.0
23.19384,9.163297,-13.206286,cellular automaton,0.00019249845186613876,0.0
22.37089,-5.6431046,-11.031671,physical optics,0.0003211209318094663,0.0
8.115377,-14.766726,2.3846755,reservoir computing,0.0006712793028035275,0.0
-9.282646,12.815415,6.37889,wp:seealso,0.0004038360244278329,0.0
1.9563626,21.771683,3.9435263,actuarial present value,0.00030650880330546125,0.0
-15.493442,7.9179225,16.726,lexical functional grammar,0.00020069917653943589,0.0
4.940771,15.680129,-2.511344,student engagement,0.0001281107747539429,0.0
13.766852,-15.626162,-9.800164,fringe visibility,0.0004946436556889964,0.0
-1.5400959,-9.764614,-0.5042948,rate coding,0.0006731118448991763,0.0
2.977933,-1.840543,24.090527,zhegalkin polynomial,0.0004310854478334188,0.0
7.5114636,9.497235,-23.144836,khronos group,0.00025913497107567154,0.0
2.3154762,8.224118,9.205251,flip-flop (electronics),0.0007744427220609347,0.0
13.558634,0.3819311,13.980549,info-metrics,0.00017573508404960777,0.0
-3.1269526,-7.3097606,-4.861003,in situ adaptive tabulation,0.0007636194399073887,0.0
18.363453,-3.9366143,5.3596406,nonlinear control,4.9214709131256896e-05,0.0
-15.965967,11.8859825,9.647577,simplified technical english,4.9214709131256896e-05,0.0
-3.7421458,-3.8967185,1.8383139,cognitive computer,0.0004891588565963633,0.0
13.512789,21.549026,-3.36201,udma,0.0002038594101289554,0.0
-12.293121,-17.653605,-13.806088,fovea centralis,0.0018651205167515873,0.0
20.054174,-14.32121,-5.8333473,photoactivatable probes,0.00020441852347409577,0.0
12.256222,-0.55501837,-14.223779,transistor models,0.0002644243520832821,0.0
16.862291,8.6950245,-20.431768,webcl,4.9214709131256896e-05,0.0
7.381418,5.5328918,4.1043077,all models are wrong,0.00013401405283356506,0.0
-7.967409,-8.271825,-8.164638,wagon-wheel effect,4.9214709131256896e-05,0.0
0.7306802,-1.8097823,-6.263802,representation learning,8.451503599836735e-05,0.0
14.450342,11.517697,12.6445465,gambling mathematics,6.864607786467229e-05,0.0
-16.912275,1.5862294,-18.655874,egocentric vision,4.0886231173139646e-05,0.0
-9.413991,-1.1651468,23.713907,nonfirstorderizability,4.0432604231886214e-05,0.0
-13.920465,9.800645,16.623714,discourse representation theory,8.894154177001279e-05,0.0
10.424113,-4.8707113,5.9860544,hellinger distance,8.659163632366788e-05,0.0
0.028744524,-6.9383473,7.8389215,scruffies,9.301781142328168e-05,0.0
3.398447,18.407154,-0.005655383,web mining,0.0002628529883300667,0.0
-11.615351,-23.35968,-15.527399,blindness and education,0.0001356151218690876,0.0
-8.378183,-5.1247597,-3.1323762,biological cybernetics,5.605261713331263e-05,0.0
-17.442556,8.609825,2.293663,computer-assisted reviewing,5.548924960200119e-05,0.0
-5.1778603,20.994741,7.4652543,comparison of deep learning software,5.548924960200119e-05,0.0
-2.4914565,9.547628,-19.542118,ros (robot operating system),8.905050503896319e-05,0.0
22.649055,14.5178385,3.3461115,experimental mathematics,5.548924960200119e-05,0.0
13.161302,2.0254076,11.969752,akaike information criterion,6.143035762148287e-05,0.0
14.153317,-8.440453,-4.4013433,filter design,6.143035762148287e-05,0.0
-2.5892634,-7.546229,-18.174322,mobile phone accessories,6.143035762148287e-05,0.0
5.331805,-4.332916,0.63916713,sparse dictionary learning,5.911998410573641e-05,0.0
-11.26721,15.321088,-0.25360534,selection-based search,5.911998410573641e-05,0.0
14.2987385,12.084238,-8.1933565,wait state,5.911998410573641e-05,0.0
-23.00668,13.476547,6.9500513,second language,5.911998410573641e-05,0.0
16.461248,-10.496712,-7.5435796,deblurring,5.911998410573641e-05,0.0
-1.7324733,6.2418246,27.184427,decision tree model,5.911998410573641e-05,0.0
-18.087065,-8.034342,-4.27604,comparative neuropsychology,5.911998410573641e-05,0.0
-8.605127,6.1638374,7.7714314,educational psychology,5.911998410573641e-05,0.0
-7.9770894,-2.9149609,20.075394,alfred north whitehead,5.911998410573641e-05,0.0
-4.285467,2.0708566,-9.285111,speech processing,5.911998410573641e-05,0.0
21.504528,-2.0508485,13.434696,markov chain monte carlo,5.911998410573641e-05,0.0
12.830618,-11.03664,9.499706,scale space implementation,5.911998410573641e-05,0.0
9.953097,10.473994,11.352263,jarrow–turnbull model,5.911998410573641e-05,0.0
-2.1070898,3.529223,24.356653,principia mathematica,5.911998410573641e-05,0.0
